Date,Accident_Severity,Weather_Conditions,Road_Surface_Conditions,Light_Conditions,Vehicle_Type,Road_Type,Speed_limit,Number_of_Casualties,Number_of_Vehicles,Latitude,Longitude
2022-02-06 15:06:50.673782,Serious,Raining no high winds,Dry,Daylight,Goods vehicle,Single carriageway,40,2,3,50.8833,-0.12
2022-02-08 13:52:52.515010,Slight,Fine no high winds,Dry,Darkness - lights lit,Van,Dual carriageway,30,5,1,55.0766,0.1481
2022-02-10 12:38:54.356237,Fatal,Fine no high winds,Wet or damp,Daylight,Car,Single carriageway,50,3,3,55.3793,-2.6667
2022-02-12 11:24:56.197464,Fatal,Fine no high winds,Dry,Darkness - lights lit,Car,One way street,30,2,3,55.439,-3.0728
2022-02-14 10:10:58.038692,Serious,Fog or mist,Dry,Daylight,Car,Single carriageway,60,4,2,52.1228,-1.8311
2022-02-16 08:56:59.879919,Slight,Unknown,Wet or damp,Darkness - no lighting,Car,Single carriageway,30,5,2,52.6428,0.2167
2022-02-18 07:43:01.721147,Serious,Fine no high winds,Frost or ice,Daylight,Car,Dual carriageway,30,4,1,54.3894,1.1634
2022-02-20 06:29:03.562374,Slight,Fine + high winds,Dry,Darkness - lights lit,Motorcycle,One way street,30,3,3,51.5967,-1.6497
2022-02-22 05:15:05.403602,Slight,Fine no high winds,Dry,Darkness - lights lit,Car,Single carriageway,60,5,1,50.1625,0.2579
2022-02-24 04:01:07.244829,Slight,Fine no high winds,Dry,Daylight,Van,Dual carriageway,30,5,1,54.4972,-1.4128
2022-02-26 02:47:09.086057,Slight,Fine + high winds,Dry,Daylight,Car,Roundabout,40,5,1,53.7222,-2.3762
2022-02-28 01:33:10.927284,Serious,Fog or mist,Wet or damp,Daylight,Motorcycle,Single carriageway,30,1,2,55.2538,0.066
2022-03-02 00:19:12.768512,Serious,Snowing no high winds,Wet or damp,Daylight,Car,Roundabout,60,5,2,51.1736,0.3901
2022-03-03 23:05:14.609739,Serious,Raining no high winds,Wet or damp,Darkness - no lighting,Car,Single carriageway,70,4,3,56.7274,-2.8844
2022-03-05 21:51:16.450967,Slight,Fine no high winds,Dry,Daylight,Car,Dual carriageway,30,4,3,51.1698,-2.3216
2022-03-07 20:37:18.292194,Slight,Fine + high winds,Wet or damp,Daylight,Car,One way street,40,3,3,57.1307,-1.2787
2022-03-09 19:23:20.133422,Slight,Fine no high winds,Wet or damp,Darkness - lights lit,Car,Dual carriageway,70,2,2,53.5962,-2.9741
2022-03-11 18:09:21.974649,Fatal,Raining no high winds,Wet or damp,Daylight,Bus or coach,Single carriageway,40,2,2,54.3984,1.1086
2022-03-13 16:55:23.815877,Slight,Fine no high winds,Wet or damp,Daylight,Van,Single carriageway,40,1,1,57.1727,-0.7477
2022-03-15 15:41:25.657104,Serious,Raining no high winds,Wet or damp,Daylight,Car,One way street,40,5,2,52.3993,-3.3334
2022-03-17 14:27:27.498332,Slight,Fine no high winds,Wet or damp,Darkness - lights unlit,Car,Single carriageway,50,1,1,51.4546,-2.9878
2022-03-19 13:13:29.339559,Slight,Fine no high winds,Dry,Darkness - no lighting,Car,Single carriageway,30,3,1,53.566,1.249
2022-03-21 11:59:31.180787,Serious,Fog or mist,Snow,Darkness - no lighting,Car,Dual carriageway,60,3,2,51.9549,0.0599
2022-03-23 10:45:33.022014,Slight,Fine no high winds,Dry,Daylight,Car,Single carriageway,30,2,1,54.2228,0.0392
2022-03-25 09:31:34.863242,Serious,Fine no high winds,Wet or damp,Darkness - lights lit,Bus or coach,Single carriageway,30,3,1,52.2021,-3.6013
2022-03-27 08:17:36.704469,Serious,Fine no high winds,Dry,Daylight,Taxi,Single carriageway,60,5,3,56.9159,0.9241
2022-03-29 07:03:38.545697,Slight,Fine no high winds,Wet or damp,Daylight,Van,Single carriageway,30,4,1,54.8586,-1.5595
2022-03-31 05:49:40.386924,Slight,Fine no high winds,Wet or damp,Daylight,Car,Dual carriageway,30,3,2,50.0019,-0.3716
2022-04-02 04:35:42.228152,Slight,Fine no high winds,Dry,Daylight,Goods vehicle,Dual carriageway,50,1,2,56.4438,1.2783
2022-04-04 03:21:44.069379,Serious,Raining + high winds,Dry,Daylight,Bus or coach,Single carriageway,60,5,1,52.6417,-3.4499
2022-04-06 02:07:45.910607,Slight,Fine no high winds,Wet or damp,Daylight,Car,Roundabout,60,3,3,52.5617,-1.3475
2022-04-08 00:53:47.751834,Slight,Snowing no high winds,Wet or damp,Daylight,Car,Roundabout,70,3,2,53.0645,-3.7271
2022-04-09 23:39:49.593062,Slight,Raining no high winds,Dry,Daylight,Goods vehicle,Dual carriageway,60,5,2,55.0421,-1.2525
2022-04-11 22:25:51.434289,Serious,Fine no high winds,Dry,Darkness - lights lit,Car,Single carriageway,20,3,3,53.5365,-2.6126
2022-04-13 21:11:53.275517,Slight,Raining no high winds,Wet or damp,Daylight,Car,Dual carriageway,30,4,1,55.0291,1.0109
2022-04-15 19:57:55.116744,Serious,Fine no high winds,Dry,Darkness - lights lit,Car,Single carriageway,60,2,2,51.1742,-1.8083
2022-04-17 18:43:56.957971,Serious,Fine + high winds,Dry,Daylight,Motorcycle,Dual carriageway,30,5,1,57.7613,-0.5137
2022-04-19 17:29:58.799199,Slight,Fine no high winds,Dry,Darkness - lights lit,Car,Dual carriageway,50,1,1,55.8369,0.7316
2022-04-21 16:16:00.640426,Slight,Fine no high winds,Dry,Daylight,Pedal cycle,Single carriageway,50,3,1,52.0017,1.4103
2022-04-23 15:02:02.481654,Fatal,Raining + high winds,Dry,Daylight,Motorcycle,One way street,30,2,1,55.7934,-1.229
2022-04-25 13:48:04.322881,Slight,Snowing no high winds,Dry,Daylight,Motorcycle,Single carriageway,70,1,2,54.6002,-1.4933
2022-04-27 12:34:06.164109,Serious,Raining + high winds,Dry,Darkness - lights lit,Car,Dual carriageway,40,1,3,50.8735,-3.5834
2022-04-29 11:20:08.005336,Slight,Fine no high winds,Dry,Darkness - lights lit,Motorcycle,Single carriageway,40,4,2,51.4256,-3.9299
2022-05-01 10:06:09.846564,Slight,Fine + high winds,Dry,Daylight,Car,One way street,70,2,3,50.3305,-0.6516
2022-05-03 08:52:11.687791,Serious,Fine no high winds,Dry,Daylight,Car,Single carriageway,40,5,1,56.4739,-3.6399
2022-05-05 07:38:13.529019,Slight,Fine no high winds,Dry,Darkness - no lighting,Car,Single carriageway,30,2,3,54.4136,-1.9079
2022-05-07 06:24:15.370246,Slight,Fine no high winds,Wet or damp,Darkness - lights lit,Car,Single carriageway,40,2,1,52.534,-3.9802
2022-05-09 05:10:17.211474,Slight,Raining no high winds,Dry,Daylight,Motorcycle,Single carriageway,60,1,2,51.0108,-0.6162
2022-05-11 03:56:19.052701,Slight,Fine no high winds,Dry,Daylight,Car,Single carriageway,60,4,2,53.8724,-1.6602
2022-05-13 02:42:20.893929,Slight,Fine no high winds,Dry,Daylight,Car,Dual carriageway,60,4,3,54.2021,-3.3014
2022-05-15 01:28:22.735156,Slight,Raining + high winds,Dry,Darkness - lights lit,Car,Single carriageway,60,2,1,55.6156,-2.37
2022-05-17 00:14:24.576384,Fatal,Fine no high winds,Wet or damp,Daylight,Taxi,Single carriageway,30,2,1,57.7595,-0.8669
2022-05-18 23:00:26.417611,Slight,Fine no high winds,Wet or damp,Darkness - lighting unknown,Motorcycle,Single carriageway,60,3,3,53.4796,-0.3881
2022-05-20 21:46:28.258839,Serious,Fine no high winds,Frost or ice,Daylight,Motorcycle,Roundabout,60,1,1,53.2483,-1.4572
2022-05-22 20:32:30.100066,Slight,Snowing no high winds,Wet or damp,Daylight,Car,Dual carriageway,30,5,1,52.9594,0.4218
2022-05-24 19:18:31.941294,Serious,Fine no high winds,Snow,Daylight,Car,Dual carriageway,30,5,1,56.6154,-3.3816
2022-05-26 18:04:33.782521,Slight,Fine no high winds,Dry,Darkness - no lighting,Van,Dual carriageway,70,4,2,51.2505,-3.535
2022-05-28 16:50:35.623749,Fatal,Fine + high winds,Dry,Darkness - lights lit,Car,Single carriageway,60,1,2,52.7505,-3.7567
2022-05-30 15:36:37.464976,Slight,Raining + high winds,Dry,Daylight,Car,Single carriageway,60,4,2,55.7998,-1.0529
2022-06-01 14:22:39.306204,Slight,Fine no high winds,Dry,Darkness - lights lit,Motorcycle,Single carriageway,60,5,1,50.1256,-0.1157
2022-06-03 13:08:41.147431,Slight,Raining no high winds,Dry,Daylight,Car,Roundabout,40,2,2,52.315,-3.2821
2022-06-05 11:54:42.988659,Slight,Fine + high winds,Wet or damp,Daylight,Goods vehicle,Slip road,50,1,1,55.1316,-0.4858
2022-06-07 10:40:44.829886,Slight,Raining no high winds,Dry,Daylight,Car,Single carriageway,40,1,1,51.4876,-1.3768
2022-06-09 09:26:46.671114,Slight,Fine no high winds,Snow,Daylight,Car,Single carriageway,30,3,3,52.4217,1.4304
2022-06-11 08:12:48.512341,Serious,Raining + high winds,Wet or damp,Daylight,Car,Single carriageway,60,2,1,53.8884,-0.0539
2022-06-13 06:58:50.353569,Slight,Fine no high winds,Dry,Darkness - no lighting,Car,Single carriageway,40,2,2,53.3762,-0.3839
2022-06-15 05:44:52.194796,Slight,Fine no high winds,Dry,Daylight,Pedal cycle,Dual carriageway,50,4,2,50.8482,-0.8625
2022-06-17 04:30:54.036024,Slight,Fine no high winds,Dry,Darkness - lights unlit,Motorcycle,Single carriageway,40,1,1,57.5059,1.4855
2022-06-19 03:16:55.877251,Serious,Fine no high winds,Dry,Daylight,Car,One way street,40,4,2,50.3543,1.3925
2022-06-21 02:02:57.718478,Slight,Fine no high winds,Dry,Darkness - lights lit,Car,Single carriageway,30,2,1,55.9979,-1.0404
2022-06-23 00:48:59.559706,Slight,Fine + high winds,Dry,Daylight,Motorcycle,One way street,30,3,3,50.5714,-1.4965
2022-06-24 23:35:01.400933,Slight,Fine no high winds,Dry,Daylight,Motorcycle,Dual carriageway,30,1,1,53.7384,-1.4584
2022-06-26 22:21:03.242161,Serious,Fine no high winds,Dry,Daylight,Car,Dual carriageway,30,2,1,51.4033,-1.6441
2022-06-28 21:07:05.083388,Serious,Fine no high winds,Flood over 3cm deep,Daylight,Car,Dual carriageway,70,3,3,51.1288,-1.0773
2022-06-30 19:53:06.924616,Slight,Fine no high winds,Wet or damp,Darkness - lights lit,Car,Dual carriageway,30,5,2,51.0072,-2.4953
2022-07-02 18:39:08.765843,Serious,Unknown,Snow,Daylight,Motorcycle,Dual carriageway,30,2,3,53.6223,1.0973
2022-07-04 17:25:10.607071,Serious,Fine no high winds,Dry,Darkness - lights lit,Van,Dual carriageway,40,5,3,54.1239,-1.3037
2022-07-06 16:11:12.448298,Slight,Fine no high winds,Dry,Daylight,Car,Dual carriageway,50,4,1,51.0671,0.631
2022-07-08 14:57:14.289526,Serious,Fine no high winds,Wet or damp,Daylight,Motorcycle,Slip road,30,5,1,57.8352,-1.3858
2022-07-10 13:43:16.130753,Slight,Fine no high winds,Dry,Daylight,Car,Dual carriageway,60,2,3,52.0621,-0.0494
2022-07-12 12:29:17.971981,Slight,Fine no high winds,Dry,Darkness - no lighting,Car,Dual carriageway,60,5,2,53.6707,-2.1471
2022-07-14 11:15:19.813208,Slight,Raining no high winds,Wet or damp,Darkness - lights lit,Car,Roundabout,30,1,3,51.7302,-0.5636
2022-07-16 10:01:21.654436,Slight,Snowing no high winds,Wet or damp,Daylight,Goods vehicle,Single carriageway,30,2,2,53.9514,-1.259
2022-07-18 08:47:23.495663,Slight,Fine no high winds,Dry,Daylight,Car,Single carriageway,70,3,3,56.0481,-1.9809
2022-07-20 07:33:25.336891,Fatal,Raining no high winds,Dry,Daylight,Car,Single carriageway,60,5,3,54.1688,0.8486
2022-07-22 06:19:27.178118,Slight,Raining no high winds,Dry,Darkness - lighting unknown,Car,Single carriageway,50,1,2,52.2852,-3.3801
2022-07-24 05:05:29.019346,Slight,Raining + high winds,Dry,Darkness - lights lit,Car,Roundabout,30,4,3,51.9872,-1.3219
2022-07-26 03:51:30.860573,Slight,Fine no high winds,Dry,Daylight,Car,Single carriageway,30,4,1,56.0715,-2.931
2022-07-28 02:37:32.701801,Fatal,Fine no high winds,Dry,Daylight,Bus or coach,Dual carriageway,40,5,3,50.9459,0.7358
2022-07-30 01:23:34.543028,Slight,Fine no high winds,Dry,Daylight,Car,Single carriageway,30,4,1,52.9597,-2.6059
2022-08-01 00:09:36.384256,Slight,Raining no high winds,Snow,Darkness - lights unlit,Motorcycle,Single carriageway,30,3,2,51.2119,-0.5161
2022-08-02 22:55:38.225483,Slight,Fine + high winds,Wet or damp,Daylight,Car,Dual carriageway,50,2,2,52.0638,-3.0894
2022-08-04 21:41:40.066711,Slight,Fine no high winds,Wet or damp,Darkness - lights lit,Car,Roundabout,30,1,1,51.2215,-1.773
2022-08-06 20:27:41.907938,Fatal,Fine no high winds,Dry,Daylight,Car,Single carriageway,60,5,3,57.0942,0.9465
2022-08-08 19:13:43.749166,Fatal,Fog or mist,Dry,Darkness - lights lit,Car,Dual carriageway,60,4,1,55.8552,-3.0866
2022-08-10 17:59:45.590393,Slight,Fine + high winds,Dry,Darkness - lights lit,Car,Dual carriageway,30,2,1,54.4874,-0.3524
2022-08-12 16:45:47.431621,Fatal,Unknown,Dry,Darkness - lights lit,Car,Single carriageway,60,3,2,51.7954,-2.8752
2022-08-14 15:31:49.272848,Slight,Fine + high winds,Dry,Darkness - lights lit,Motorcycle,Single carriageway,30,4,1,54.0818,-1.7134
2022-08-16 14:17:51.114076,Serious,Fine no high winds,Wet or damp,Darkness - no lighting,Motorcycle,Slip road,60,4,3,54.1667,-1.0266
2022-08-18 13:03:52.955303,Slight,Raining no high winds,Wet or damp,Daylight,Car,Single carriageway,30,1,1,54.7232,-0.8248
2022-08-20 11:49:54.796531,Slight,Raining no high winds,Dry,Daylight,Car,Single carriageway,30,3,2,50.4807,-0.6862
2022-08-22 10:35:56.637758,Slight,Fine no high winds,Dry,Daylight,Car,Single carriageway,50,3,3,57.7832,-0.4793
2022-08-24 09:21:58.478985,Serious,Fine no high winds,Snow,Darkness - lighting unknown,Car,Dual carriageway,40,5,2,53.7235,-2.5053
2022-08-26 08:08:00.320213,Slight,Raining no high winds,Dry,Daylight,Car,Dual carriageway,70,1,1,57.4123,-1.7925
2022-08-28 06:54:02.161440,Slight,Fine no high winds,Dry,Darkness - lights lit,Pedal cycle,Dual carriageway,30,5,1,50.0785,-3.7947
2022-08-30 05:40:04.002668,Slight,Fine + high winds,Dry,Darkness - lights lit,Car,Single carriageway,30,1,2,51.9805,0.2282
2022-09-01 04:26:05.843895,Serious,Raining no high winds,Wet or damp,Daylight,Car,Roundabout,40,3,2,50.832,0.604
2022-09-03 03:12:07.685123,Slight,Snowing no high winds,Flood over 3cm deep,Daylight,Car,Single carriageway,40,1,3,56.1569,-2.9042
2022-09-05 01:58:09.526350,Serious,Fine no high winds,Dry,Daylight,Car,Single carriageway,30,1,2,52.561,-2.8921
2022-09-07 00:44:11.367578,Fatal,Fine no high winds,Frost or ice,Daylight,Motorcycle,Single carriageway,50,1,2,56.7239,-3.7688
2022-09-08 23:30:13.208805,Slight,Raining no high winds,Wet or damp,Daylight,Car,Single carriageway,60,2,1,56.6591,1.3371
2022-09-10 22:16:15.050033,Serious,Fine no high winds,Dry,Daylight,Car,Roundabout,60,2,1,55.3424,0.4395
2022-09-12 21:02:16.891260,Slight,Raining no high winds,Dry,Darkness - no lighting,Motorcycle,One way street,70,3,2,55.3263,-2.0161
2022-09-14 19:48:18.732488,Serious,Fine + high winds,Dry,Darkness - lights unlit,Car,Single carriageway,30,1,2,55.6013,-1.3495
2022-09-16 18:34:20.573715,Slight,Fine no high winds,Flood over 3cm deep,Daylight,Bus or coach,Roundabout,60,3,1,55.3901,-2.3942
2022-09-18 17:20:22.414943,Serious,Fine no high winds,Dry,Daylight,Motorcycle,Dual carriageway,30,2,3,53.0953,-0.7152
2022-09-20 16:06:24.256170,Serious,Fine no high winds,Wet or damp,Daylight,Car,One way street,50,1,3,55.4626,-0.0548
2022-09-22 14:52:26.097398,Fatal,Fine no high winds,Dry,Darkness - lights lit,Motorcycle,Single carriageway,40,5,3,57.1793,-1.5395
2022-09-24 13:38:27.938625,Serious,Fog or mist,Wet or damp,Darkness - lights lit,Car,Dual carriageway,70,2,3,52.6606,0.8048
2022-09-26 12:24:29.779853,Slight,Fine + high winds,Dry,Daylight,Car,Single carriageway,60,2,1,57.5591,-1.1564
2022-09-28 11:10:31.621080,Slight,Raining no high winds,Wet or damp,Daylight,Car,Roundabout,70,2,2,50.1087,-3.2066
2022-09-30 09:56:33.462308,Serious,Raining no high winds,Wet or damp,Darkness - lights lit,Car,Single carriageway,60,1,3,52.7927,-0.5774
2022-10-02 08:42:35.303535,Slight,Fine no high winds,Wet or damp,Darkness - lights lit,Motorcycle,Dual carriageway,70,4,1,51.0568,-1.4577
2022-10-04 07:28:37.144763,Slight,Fog or mist,Frost or ice,Daylight,Goods vehicle,Single carriageway,60,5,2,51.013,1.1462
2022-10-06 06:14:38.985990,Fatal,Raining no high winds,Dry,Darkness - lights lit,Taxi,Single carriageway,40,5,3,56.5234,-1.8446
2022-10-08 05:00:40.827218,Serious,Raining no high winds,Wet or damp,Daylight,Motorcycle,Dual carriageway,30,3,2,57.3469,-1.7842
2022-10-10 03:46:42.668445,Serious,Raining + high winds,Dry,Daylight,Car,Roundabout,30,1,3,56.2221,-0.4207
2022-10-12 02:32:44.509673,Slight,Fine no high winds,Dry,Darkness - lights lit,Car,Dual carriageway,20,2,2,57.8129,-1.1016
2022-10-14 01:18:46.350900,Serious,Fine + high winds,Dry,Darkness - lights lit,Car,Roundabout,40,4,3,51.7306,-1.9405
2022-10-16 00:04:48.192128,Slight,Fine no high winds,Dry,Daylight,Car,Single carriageway,40,1,3,51.1264,1.4438
2022-10-17 22:50:50.033355,Serious,Fine no high winds,Dry,Darkness - lights unlit,Car,Single carriageway,40,1,2,54.1656,-2.338
2022-10-19 21:36:51.874583,Slight,Fine no high winds,Flood over 3cm deep,Daylight,Pedal cycle,Single carriageway,70,4,2,56.6323,-2.4736
2022-10-21 20:22:53.715810,Serious,Unknown,Dry,Darkness - lights lit,Car,Single carriageway,70,2,2,50.3187,0.7544
2022-10-23 19:08:55.557038,Fatal,Raining + high winds,Wet or damp,Daylight,Car,Dual carriageway,30,1,1,57.9645,-3.9814
2022-10-25 17:54:57.398265,Slight,Raining no high winds,Dry,Darkness - no lighting,Car,Dual carriageway,30,5,1,54.818,-2.8931
2022-10-27 16:40:59.239493,Fatal,Raining no high winds,Dry,Darkness - no lighting,Goods vehicle,Dual carriageway,30,5,2,57.8315,-0.7525
2022-10-29 15:27:01.080720,Slight,Raining no high winds,Dry,Daylight,Motorcycle,Dual carriageway,30,4,1,52.9207,-3.1065
2022-10-31 14:13:02.921947,Serious,Snowing no high winds,Snow,Darkness - lights unlit,Motorcycle,Dual carriageway,60,2,3,53.6642,1.4219
2022-11-02 12:59:04.763175,Serious,Fine no high winds,Frost or ice,Darkness - lights lit,Car,Single carriageway,40,4,2,56.0189,-1.4469
2022-11-04 11:45:06.604402,Slight,Fine no high winds,Frost or ice,Darkness - lights lit,Goods vehicle,Single carriageway,40,1,1,56.3416,-0.7145
2022-11-06 10:31:08.445630,Serious,Fine no high winds,Flood over 3cm deep,Daylight,Car,Dual carriageway,60,5,2,51.8643,-3.1179
2022-11-08 09:17:10.286857,Serious,Fine + high winds,Dry,Darkness - lights lit,Goods vehicle,Single carriageway,60,3,3,57.4384,-2.4084
2022-11-10 08:03:12.128085,Slight,Raining no high winds,Dry,Darkness - no lighting,Car,Single carriageway,30,4,3,56.9394,-0.6196
2022-11-12 06:49:13.969312,Slight,Fine no high winds,Wet or damp,Daylight,Car,Single carriageway,60,3,1,50.1456,-0.9775
2022-11-14 05:35:15.810540,Serious,Fine no high winds,Dry,Darkness - lights unlit,Car,Dual carriageway,30,3,3,51.0285,0.314
2022-11-16 04:21:17.651767,Serious,Raining + high winds,Dry,Daylight,Motorcycle,Single carriageway,30,5,2,53.9688,-2.5192
2022-11-18 03:07:19.492995,Serious,Fine no high winds,Dry,Daylight,Car,Dual carriageway,30,4,1,53.6876,-0.4055
2022-11-20 01:53:21.334222,Serious,Raining no high winds,Wet or damp,Daylight,Goods vehicle,Dual carriageway,40,3,2,55.6671,-2.3996
2022-11-22 00:39:23.175450,Slight,Unknown,Wet or damp,Daylight,Car,Single carriageway,30,1,2,50.7177,-0.7729
2022-11-23 23:25:25.016677,Serious,Fine no high winds,Dry,Darkness - lights lit,Car,Dual carriageway,30,2,2,55.1588,-0.6723
2022-11-25 22:11:26.857905,Slight,Fine no high winds,Dry,Daylight,Car,Dual carriageway,50,2,3,54.931,-3.3299
2022-11-27 20:57:28.699132,Slight,Raining no high winds,Wet or damp,Darkness - lights unlit,Car,Dual carriageway,60,5,2,51.869,-0.9825
2022-11-29 19:43:30.540360,Slight,Fine + high winds,Wet or damp,Daylight,Car,Dual carriageway,30,4,3,54.3392,-3.9343
2022-12-01 18:29:32.381587,Slight,Fine no high winds,Dry,Daylight,Car,Single carriageway,20,4,2,51.7777,-1.2433
2022-12-03 17:15:34.222815,Slight,Snowing no high winds,Wet or damp,Daylight,Motorcycle,Dual carriageway,60,2,3,51.1754,-0.1636
2022-12-05 16:01:36.064042,Slight,Fine no high winds,Dry,Daylight,Car,Single carriageway,20,1,3,54.5851,-3.5994
2022-12-07 14:47:37.905270,Serious,Fine no high winds,Dry,Darkness - lights unlit,Van,One way street,70,2,3,57.8198,1.1629
2022-12-09 13:33:39.746497,Slight,Raining no high winds,Wet or damp,Darkness - lights lit,Motorcycle,Roundabout,50,2,2,51.8955,-1.4768
2022-12-11 12:19:41.587725,Slight,Raining + high winds,Wet or damp,Darkness - lights lit,Goods vehicle,Dual carriageway,30,4,2,52.8427,1.1613
2022-12-13 11:05:43.428952,Slight,Fine no high winds,Dry,Daylight,Car,Single carriageway,30,3,3,52.0526,-3.4093
2022-12-15 09:51:45.270180,Slight,Fine + high winds,Wet or damp,Daylight,Car,Single carriageway,20,1,2,52.1317,1.2245
2022-12-17 08:37:47.111407,Slight,Raining no high winds,Wet or damp,Daylight,Car,Single carriageway,30,4,3,53.2335,-3.3994
2022-12-19 07:23:48.952635,Slight,Fine no high winds,Wet or damp,Daylight,Motorcycle,Single carriageway,30,2,2,55.6148,-1.4618
2022-12-21 06:09:50.793862,Slight,Fine no high winds,Wet or damp,Daylight,Goods vehicle,Single carriageway,50,3,3,50.3104,1.159
2022-12-23 04:55:52.635090,Serious,Raining + high winds,Wet or damp,Darkness - lights lit,Car,Single carriageway,30,1,3,57.657,-2.7201
2022-12-25 03:41:54.476317,Slight,Fine no high winds,Dry,Daylight,Car,Single carriageway,40,5,1,50.3702,-3.8087
